length,special_char_count,entropy,keyword_count,label
15,0,3.506890595608519,0,0
14,0,3.3787834934861753,0,0
15,0,3.640223928941852,0,0
22,1,4.277613436819116,0,0
7,0,2.8073549220576037,0,0
44,1,4.805911448133582,0,0
9,0,2.9477027792200903,0,0
39,1,4.958353821370878,0,0
19,0,3.4316235658474312,0,0
49,1,5.084097599217249,0,0
11,1,3.459431618637298,0,0
20,2,3.684183719779189,0,0
12,0,3.4182958340544896,0,0
45,4,4.324534762707879,0,0
37,2,4.777020933196518,0,0
39,0,4.804507667524724,0,0
47,0,4.86810667068848,0,0
40,0,4.821928094887363,0,0
41,0,4.912072431289049,0,0
17,0,3.852168723603281,0,0
38,3,4.734512381750771,0,0
43,0,4.757546440698296,0,0
19,0,3.4316235658474312,0,0
34,0,4.558051076544458,0,0
19,2,2.820589856666546,0,0
45,4,4.324534762707879,0,0
6,1,2.584962500721156,0,0
29,1,4.789015477886193,0,0
24,0,4.501629167387823,0,0
16,0,3.577819531114783,0,0
41,2,4.686581882561329,0,0
30,2,4.506890595608519,0,0
47,0,4.94278273461033,0,0
15,0,3.640223928941852,0,0
20,0,3.8219280948873626,0,0
19,0,3.4316235658474312,0,0
37,0,4.614858771034355,0,0
60,4,4.818820387022781,0,0
43,0,5.12963946395411,0,0
8,0,3.0,0,0
13,1,3.546593564294939,0,0
25,0,4.323856189774724,0,0
38,0,4.596483105491916,0,0
20,0,3.8219280948873626,0,0
48,1,4.996115365169273,0,0
38,0,4.649114684439284,0,0
41,0,4.735362370366207,0,0
35,0,4.514718016821339,0,0
42,0,4.814587363100418,0,0
15,0,3.640223928941852,0,0
32,2,4.6875,0,0
10,0,3.1219280948873624,0,0
21,0,4.20184123230257,0,0
10,0,3.3219280948873626,0,0
39,0,4.701943564960621,0,0
21,1,4.011365041826379,0,0
15,0,3.323231428797621,0,0
28,0,3.624518654958899,0,0
17,0,3.7345216647797517,0,0
19,2,2.820589856666546,0,0
44,1,5.016027641266231,0,0
16,1,3.875,0,0
35,0,4.457575159678482,0,0
13,1,3.3927474104487847,0,0
19,0,3.4316235658474312,0,0
13,0,3.546593564294939,0,0
35,6,4.2430101595548555,0,0
11,0,3.277613436819116,0,0
20,2,3.684183719779189,0,0
16,1,3.875,0,0
36,1,4.614369445886757,0,0
11,1,3.459431618637298,0,0
20,2,3.684183719779189,0,0
13,0,3.546593564294939,0,0
24,0,4.386842188131012,0,0
24,0,4.41829583405449,0,0
20,0,3.8219280948873626,0,0
41,1,4.967308102179059,0,0
24,0,4.334962500721156,0,0
19,0,4.142664355548849,0,0
17,0,3.5724694587701356,0,0
60,4,4.818820387022781,0,0
15,0,3.589898095464288,0,0
35,6,4.2430101595548555,0,0
28,0,3.624518654958899,0,0
18,0,4.058813890331201,0,0
45,4,4.324534762707879,0,0
60,4,4.818820387022781,0,0
16,1,3.875,0,0
44,1,4.959431618637297,0,0
35,3,4.571860873964196,0,0
20,2,3.684183719779189,0,0
45,4,4.324534762707879,0,0
16,1,3.875,0,0
43,3,4.693479289485192,0,0
31,0,4.760647923290101,0,0
17,0,3.5724694587701356,0,0
20,2,3.684183719779189,0,0
45,2,4.650201918975736,0,0
32,4,4.5625,0,0
37,0,4.790270257403898,0,0
11,0,3.277613436819116,0,0
32,1,4.75,0,0
16,0,3.875,0,0
20,0,4.021928094887363,0,0
19,2,2.820589856666546,0,0
35,6,4.2430101595548555,0,0
18,0,4.058813890331201,0,0
15,0,3.506890595608519,0,0
33,0,4.513794876803092,0,0
47,0,4.799061723926001,0,0
38,2,4.649114684439284,0,0
38,0,4.346225868535943,0,0
30,1,4.640223928941852,0,0
35,0,4.764857659740295,0,0
14,1,3.807354922057604,0,0
17,1,3.852168723603281,0,0
37,3,4.702564514219127,0,0
16,0,3.577819531114783,0,0
45,4,4.324534762707879,0,0
43,1,4.897081324419227,0,0
19,0,3.4316235658474312,0,0
35,6,4.2430101595548555,0,0
47,0,5.027889117589053,0,0
37,0,4.736216203349843,0,0
17,0,3.5724694587701356,0,0
13,0,3.3927474104487847,0,0
12,0,3.4182958340544896,0,0
28,0,3.624518654958899,0,0
18,0,4.169925001442313,0,0
27,0,4.134336113194451,0,0
31,1,4.696131794257843,0,0
8,0,2.75,0,0
28,0,3.624518654958899,0,0
39,0,5.080274013734043,0,0
16,0,3.75,0,0
20,2,3.684183719779189,0,0
60,4,4.818820387022781,0,0
16,0,3.577819531114783,0,0
6,0,1.9182958340544896,0,0
33,0,4.536670255656531,0,0
60,4,4.818820387022781,0,0
10,0,3.3219280948873626,0,0
20,0,3.8219280948873626,0,0
18,1,3.836591668108979,0,0
46,2,4.7516103255281665,0,0
5,0,1.9219280948873625,0,0
40,0,4.8341837197791895,0,0
16,0,3.577819531114783,0,0
8,1,3.0,0,0
8,0,3.0,0,0
29,1,4.513153408920676,0,0
47,0,4.86810667068848,0,0
8,0,3.0,0,0
14,0,3.6644977792004614,0,0
13,0,3.7004397181410926,0,0
14,0,3.807354922057604,0,0
19,0,3.78714396069814,0,0
35,6,4.2430101595548555,0,0
10,0,3.3219280948873626,0,0
10,0,3.1219280948873624,0,0
45,4,4.324534762707879,0,0
60,4,4.818820387022781,0,0
7,0,2.8073549220576037,0,0
14,0,3.521640636343318,0,0
25,0,4.243856189774725,0,0
20,0,3.9219280948873623,0,0
46,0,5.072368749488242,0,0
16,1,3.875,0,0
43,0,4.99010458023318,0,0
20,2,3.684183719779189,0,0
19,0,3.4316235658474312,0,0
10,0,3.3219280948873626,0,0
49,0,5.068691731826157,0,0
27,0,4.208410187268525,0,0
36,0,4.648955904159994,0,0
31,0,4.567099536193327,0,0
27,0,4.282484261342599,0,0
45,4,4.324534762707879,0,0
35,2,4.6505719454545815,0,0
12,0,3.4182958340544896,0,0
60,4,4.818820387022781,0,0
16,0,3.577819531114783,0,0
37,0,4.594456406111019,0,0
16,0,3.875,0,0
20,0,4.221928094887362,0,0
34,0,4.771142620598473,0,0
49,0,5.175734844026903,0,0
26,0,4.517559429596344,0,0
29,2,4.28022625367366,0,0
16,0,3.577819531114783,0,0
19,0,4.142664355548849,0,0
19,0,3.8268748818646383,0,0
16,1,3.875,0,0
15,0,3.773557262275186,0,0
41,1,4.8329233459759635,0,0
16,0,3.577819531114783,0,0
28,0,4.351823225551765,0,0
48,0,4.886842188131012,0,0
20,2,3.684183719779189,0,0
47,2,4.926721298394086,0,0
19,0,3.4316235658474312,0,0
24,0,4.251629167387823,0,0
19,2,2.820589856666546,0,0
36,2,4.725480556997868,0,0
8,0,3.0,0,0
19,2,2.820589856666546,0,0
39,0,4.875145808605838,0,0
21,0,3.916126946588284,0,0
45,4,4.324534762707879,0,0
11,0,3.459431618637298,0,0
30,0,4.681727678869737,0,0
31,0,4.542748326446119,0,0
48,1,4.9387218755408675,0,0
10,0,3.3219280948873626,0,0
20,1,4.221928094887362,0,0
8,0,2.5,0,0
45,4,4.324534762707879,0,0
20,2,3.684183719779189,0,0
5,0,2.3219280948873626,0,0
31,0,4.478232197413861,0,0
23,1,4.436605434317882,0,0
22,0,4.186704345910025,0,0
39,0,4.548097411114467,0,0
10,0,3.1219280948873624,0,0
34,1,4.910992253015046,0,0
22,0,4.095795255000934,0,0
19,2,2.820589856666546,0,0
19,0,3.4316235658474312,0,0
16,0,3.577819531114783,0,0
17,0,3.9698157824268105,0,0
48,0,4.871115365169273,0,0
17,0,3.5724694587701356,0,0
30,1,4.348394345536403,0,0
5,0,2.3219280948873626,0,0
8,0,2.75,0,0
6,0,2.584962500721156,0,0
16,0,3.577819531114783,0,0
16,1,3.875,0,0
26,1,4.3637132757501895,0,0
41,2,4.967308102179059,0,0
14,0,3.521640636343318,0,0
41,1,4.735362370366207,0,0
29,0,4.513153408920676,0,0
9,0,3.1699250014423126,0,0
17,0,3.852168723603281,0,0
10,1,3.1219280948873624,0,0
18,1,3.9477027792200903,0,0
28,0,3.624518654958899,0,0
15,1,3.906890595608519,0,0
27,0,4.458591205867172,0,0
27,0,4.430632409490747,0,0
29,1,4.651084443403435,0,0
15,1,3.773557262275186,0,0
19,2,2.820589856666546,0,0
17,0,3.5724694587701356,0,0
31,1,4.478232197413861,0,0
8,0,3.0,0,0
60,4,4.818820387022781,0,0
16,1,3.875,0,0
29,1,4.461092201874919,0,0
20,0,3.8219280948873626,0,0
38,1,4.8795064608120065,0,0
24,0,4.0220552088742005,0,0
20,0,3.8219280948873626,0,0
42,0,4.814587363100418,0,0
34,0,4.653495561774944,0,0
45,4,4.324534762707879,0,0
17,0,3.5724694587701356,0,0
14,1,3.807354922057604,0,0
46,0,4.8114991842708505,0,0
16,0,3.5,0,0
7,0,2.8073549220576037,0,0
17,0,3.5724694587701356,0,0
36,0,4.537844793048883,0,0
45,4,4.324534762707879,0,0
21,2,4.297079327540665,0,0
20,2,3.684183719779189,0,0
10,0,3.1219280948873624,0,0
33,0,4.559545634509969,0,0
17,0,3.9698157824268105,0,0
60,4,4.818820387022781,0,0
45,0,4.941744485170487,0,0
22,0,4.277613436819116,0,0
45,0,4.7807419852185635,0,0
14,0,3.3787834934861753,0,0
48,1,5.110902344426084,0,0
13,0,3.3927474104487847,0,0
20,0,3.8219280948873626,0,0
19,2,2.820589856666546,0,0
15,0,3.323231428797621,0,0
18,1,3.683542362433231,0,0
11,1,3.277613436819116,0,0
16,1,3.875,0,0
18,0,4.058813890331201,0,0
19,2,2.820589856666546,0,0
38,1,4.484255144794799,0,0
10,1,3.3219280948873626,0,0
60,4,4.818820387022781,0,0
35,0,4.536286231168867,0,0
16,1,3.875,0,0
47,0,4.926721298394086,0,0
28,0,3.624518654958899,0,0
21,0,4.297079327540665,0,0
17,0,3.5724694587701356,0,0
26,0,4.623516641218016,0,0
26,1,4.469670487371862,0,0
16,0,3.875,0,0
34,0,4.675698135367987,0,0
18,0,3.836591668108979,0,0
24,0,4.251629167387823,0,0
45,4,4.324534762707879,0,0
29,1,4.418157288156419,0,0
60,4,4.818820387022781,0,0
24,0,4.334962500721156,0,0
20,0,4.021928094887363,0,0
15,0,3.640223928941852,0,0
45,4,4.324534762707879,0,0
27,0,4.356558335416674,0,0
45,4,4.324534762707879,0,0
15,0,3.906890595608519,0,0
60,4,4.818820387022781,0,0
20,2,3.684183719779189,0,0
22,1,4.186704345910025,0,0
21,0,4.20184123230257,0,0
40,0,4.971928094887362,0,0
8,0,2.75,0,0
20,1,3.7841837197791888,0,0
15,1,3.906890595608519,0,0
22,1,4.3685225277282065,0,0
17,0,3.5724694587701356,0,0
60,4,4.818820387022781,0,0
20,1,4.021928094887363,0,0
10,0,3.3219280948873626,0,0
13,0,3.238901256602631,0,0
19,2,2.820589856666546,0,0
38,0,4.984769618706744,0,0
24,1,4.41829583405449,0,0
16,0,3.577819531114783,0,0
19,0,3.4316235658474312,0,0
38,0,4.721611723969901,0,0
19,0,4.142664355548849,0,0
34,0,4.771142620598473,0,0
20,2,3.684183719779189,0,0
20,2,3.684183719779189,0,0
37,0,4.5067506629262475,0,0
23,0,4.1757358691004915,0,0
38,1,5.037401197654112,0,0
17,0,3.6901165175936654,0,0
44,1,4.913977073182752,0,0
43,0,4.739990917392169,0,0
16,1,3.875,0,0
35,6,4.2430101595548555,0,0
5,0,2.3219280948873626,0,0
10,0,3.1219280948873624,0,0
60,4,4.818820387022781,0,0
20,2,3.684183719779189,0,0
10,0,3.1219280948873624,0,0
28,0,3.624518654958899,0,0
23,0,3.936180434129755,0,0
12,0,3.4182958340544896,0,0
16,1,3.875,0,0
20,2,3.684183719779189,0,0
27,0,4.310443057719024,0,0
22,1,4.277613436819116,0,0
40,0,4.665311532225102,0,0
40,2,4.684183719779189,0,0
11,0,3.459431618637298,0,0
32,0,4.601409765557392,0,0
14,0,3.521640636343318,0,0
42,2,4.868507898969237,0,0
35,1,4.786425874087823,0,0
17,0,3.5724694587701356,0,0
42,1,4.898153434632012,0,0
22,0,4.459431618637297,0,0
25,1,4.293660689688186,0,0
28,0,4.351823225551765,0,0
44,1,4.788754913993503,0,0
17,0,3.5724694587701356,0,0
48,1,4.886842188131012,0,0
7,0,2.8073549220576037,0,0
26,1,4.392747410448785,0,0
28,0,4.423251796980337,0,0
34,2,4.653495561774944,0,0
26,0,4.103909910282364,0,0
28,0,3.624518654958899,0,0
18,0,3.836591668108979,0,0
42,1,4.898153434632012,0,0
16,1,3.875,0,0
39,0,4.78515157772566,0,0
26,1,4.209867121904036,0,0
7,0,2.8073549220576037,0,0
20,0,3.8219280948873626,0,0
49,2,4.93083688484323,0,0
45,4,4.324534762707879,0,0
35,6,4.2430101595548555,0,0
12,0,3.584962500721156,0,0
49,1,5.10950805835677,0,0
35,0,4.664578373902383,0,0
32,0,4.6875,0,0
45,4,4.324534762707879,0,0
22,0,4.277613436819116,0,0
48,0,5.194235677759417,0,0
33,0,4.331976694984911,0,0
25,1,4.003856189774725,0,0
45,4,4.324534762707879,0,0
10,0,3.1219280948873624,0,0
19,0,3.4316235658474312,0,0
32,1,4.625,0,0
40,1,4.784183719779189,0,0
19,0,3.4316235658474312,0,0
14,0,3.2359263506290326,0,0
14,0,3.3787834934861753,0,0
40,0,4.8341837197791895,0,0
45,0,4.774860596185444,0,0
5,0,2.3219280948873626,0,0
28,0,3.624518654958899,0,0
14,1,3.521640636343318,0,0
16,0,3.875,0,0
13,0,3.7004397181410926,0,0
28,0,3.624518654958899,0,0
37,0,4.648510460165072,0,0
21,1,4.297079327540665,0,0
22,0,3.970573095811685,0,0
7,0,2.8073549220576037,0,0
22,1,4.277613436819116,0,0
20,0,3.8219280948873626,0,0
35,6,4.2430101595548555,0,0
16,1,3.875,0,0
11,0,3.027169118440619,0,0
60,4,4.818820387022781,0,0
28,0,3.624518654958899,0,0
28,0,3.624518654958899,0,0
47,1,5.139487255840894,0,0
32,1,4.601409765557392,0,0
28,1,4.280394654123194,0,0
22,0,4.459431618637297,0,0
14,0,3.3787834934861753,0,0
30,2,4.573557262275186,0,0
32,0,4.5625,0,0
45,4,4.324534762707879,0,0
39,0,4.682587475161558,0,0
12,0,3.4182958340544896,0,0
47,1,4.788631404869127,0,0
5,0,2.3219280948873626,0,0
24,0,4.334962500721156,0,0
37,1,4.831074987250571,0,0
24,1,4.220175521464345,0,0
46,1,4.9148663038831,0,0
46,1,4.925523369006427,0,0
42,0,5.058984089445428,0,0
46,1,5.099436412484688,0,0
26,0,4.392747410448785,0,0
11,0,3.459431618637298,0,0
5,0,2.3219280948873626,0,0
7,0,2.8073549220576037,0,0
18,2,4.058813890331201,0,0
45,4,4.324534762707879,0,0
29,1,4.487122805397798,0,0
5,0,2.3219280948873626,0,0
42,0,4.689703732199548,0,0
12,0,3.4182958340544896,0,0
32,0,4.241729296672175,0,0
31,1,4.478232197413861,0,0
35,1,4.786425874087823,0,0
16,0,3.577819531114783,0,0
14,1,3.6644977792004614,0,0
12,0,3.4182958340544896,0,0
5,0,2.3219280948873626,0,0
26,0,4.238901256602631,0,0
43,0,4.768947021993019,0,0
20,2,3.684183719779189,0,0
43,1,4.943592952326203,0,0
20,0,3.8219280948873626,0,0
26,0,4.469670487371862,0,0
45,4,4.324534762707879,0,0
44,2,4.9422750844972185,0,0
39,2,4.701943564960621,0,0
26,0,4.546593564294938,0,0
20,0,3.8219280948873626,0,0
26,0,4.440636352673267,0,0
16,0,3.577819531114783,0,0
46,1,5.012479890745558,0,0
17,0,3.5724694587701356,0,0
21,0,4.297079327540665,0,0
37,2,4.93918309535868,0,0
12,0,3.4182958340544896,0,0
21,1,4.297079327540665,0,0
30,0,4.323231428797621,0,0
6,0,2.584962500721156,0,0
28,0,3.624518654958899,0,0
35,6,4.2430101595548555,0,0
35,1,4.672140159802109,0,0
38,0,4.681880802803403,0,0
19,0,3.4316235658474312,0,0
28,1,4.521640636343318,0,0
5,0,2.3219280948873626,0,0
12,0,3.4182958340544896,0,0
39,1,4.855789718806775,0,0
19,0,3.8268748818646383,0,0
16,0,3.577819531114783,0,0
9,0,3.1699250014423126,0,0
19,0,3.4316235658474312,0,0
19,2,2.820589856666546,0,0
24,0,3.855388542207534,0,0
20,2,3.684183719779189,0,0
20,0,3.8219280948873626,0,0
17,0,3.5724694587701356,0,0
44,0,5.033184175406309,0,0
17,0,3.5724694587701356,0,0
60,4,4.818820387022781,0,0
38,0,4.681880802803403,0,0
25,1,4.403856189774724,0,0
8,0,2.75,0,0
19,0,3.4316235658474312,0,0
6,1,2.584962500721156,0,0
60,4,4.818820387022781,0,0
27,0,4.208410187268525,0,0
44,0,4.805911448133582,0,0
16,0,3.577819531114783,0,0
19,0,3.4316235658474312,0,0
38,1,4.681880802803403,0,0
20,2,3.684183719779189,0,0
37,1,4.722966879142463,0,0
19,0,3.4316235658474312,0,0
30,0,4.548394345536403,0,0
6,0,2.584962500721156,0,0
20,2,3.684183719779189,0,0
12,0,3.2516291673878226,0,0
20,0,4.021928094887363,0,0
27,1,4.282484261342599,0,0
28,0,3.624518654958899,0,0
42,0,4.868507898969237,0,0
24,0,4.084962500721156,0,0
39,0,4.580023372597456,0,0
35,0,4.593429088311725,0,0
41,1,4.784142858171085,0,0
16,0,3.577819531114783,0,0
20,0,3.7841837197791888,0,0
10,0,3.3219280948873626,0,0
30,0,4.573557262275186,0,0
48,0,4.928508854797679,0,0
20,2,3.684183719779189,0,0
28,0,4.253434386188784,0,0
17,0,3.5724694587701356,0,0
45,4,4.324534762707879,0,0
60,4,4.818820387022781,0,0
35,0,4.7077148025974385,0,0
35,0,4.6505719454545815,0,0
23,2,4.088779347361361,0,0
8,0,3.0,0,0
19,1,4.142664355548849,0,0
10,0,3.3219280948873626,0,0
14,0,3.521640636343318,0,0
24,1,4.303508854797679,0,0
35,6,4.2430101595548555,0,0
48,0,5.011842188131012,0,0
19,2,2.820589856666546,0,0
32,2,4.351409765557392,0,0
45,1,5.075077818503821,0,0
19,2,2.820589856666546,0,0
19,2,2.820589856666546,0,0
25,0,4.563856189774724,0,0
45,4,4.324534762707879,0,0
39,1,4.701943564960621,0,0
19,0,3.4316235658474312,0,0
18,0,3.9477027792200903,0,0
6,1,2.584962500721156,0,0
19,2,2.820589856666546,0,0
47,2,5.027889117589053,0,0
17,0,3.5724694587701356,0,0
35,6,4.2430101595548555,0,0
12,0,3.584962500721156,0,0
46,0,4.985412227749111,0,0
32,0,4.476409765557392,0,0
21,0,4.106603137064474,0,0
29,0,4.582118926162055,0,0
27,3,4.430632409490747,0,0
19,0,3.4316235658474312,0,0
11,0,3.277613436819116,0,0
28,0,3.624518654958899,0,0
23,0,4.088779347361361,0,0
22,0,4.277613436819116,0,0
17,0,3.9698157824268105,0,0
31,0,4.631615665225585,0,0
32,0,4.577819531114783,0,0
28,1,4.637537511266052,0,0
9,0,2.9477027792200903,0,0
47,1,5.155548692057138,0,0
41,0,4.814511455679293,0,0
31,0,4.542748326446119,0,0
8,0,3.0,0,0
29,0,4.185230132909402,0,0
20,0,3.8219280948873626,0,0
38,2,4.701746263386652,0,0
21,0,4.20184123230257,0,0
19,0,3.4316235658474312,0,0
44,0,4.615808539574485,0,0
30,1,4.3735572622751855,0,0
15,0,3.906890595608519,0,0
43,2,4.833014173206123,0,0
19,2,2.820589856666546,0,0
47,3,5.011827681372809,0,0
5,0,2.3219280948873626,0,0
22,1,4.186704345910025,0,0
49,0,4.833798364390914,0,0
17,0,3.5724694587701356,0,0
49,1,5.007068262261793,0,0
16,1,3.875,0,0
25,0,4.213660689688186,0,0
38,0,4.576617644908667,0,0
32,0,4.538909765557392,0,0
49,1,5.160328976635812,0,0
49,0,4.93083688484323,0,0
19,0,3.8924071185928772,0,0
20,2,3.684183719779189,0,0
28,0,3.624518654958899,0,0
8,0,3.0,0,0
19,0,4.142664355548849,0,0
19,0,4.037401197654112,0,0
17,0,3.5724694587701356,0,0
17,0,4.08746284125034,0,0
8,0,2.75,0,0
34,1,4.594672032363179,0,0
15,0,3.773557262275186,0,0
43,0,4.594301091659834,0,0
25,0,4.213660689688186,0,0
18,0,3.9477027792200903,0,0
45,4,4.324534762707879,0,0
10,0,3.1219280948873624,0,0
9,0,3.1699250014423126,0,0
17,0,4.08746284125034,0,0
8,0,3.0,0,0
37,0,4.6281080952417355,0,0
20,0,3.8219280948873626,0,0
39,0,4.733869526443609,0,0
38,0,4.754377842334021,0,0
45,1,4.986188929614931,0,0
20,2,3.684183719779189,0,0
20,0,4.221928094887362,0,0
16,0,3.577819531114783,0,0
19,2,2.820589856666546,0,0
34,0,4.535848502951414,0,0
19,0,3.4316235658474312,0,0
16,1,3.875,0,0
45,4,4.324534762707879,0,0
48,2,5.053508854797679,0,0
25,0,4.323856189774724,0,0
21,0,4.20184123230257,0,0
36,1,4.704511459715549,0,0
46,0,4.919769836256636,0,0
18,0,3.9477027792200903,0,0
10,1,3.1219280948873624,0,0
35,6,4.2430101595548555,0,0
10,0,2.8464393446710154,0,0
19,2,2.820589856666546,0,0
11,0,3.459431618637298,0,0
31,0,4.478232197413861,0,0
17,0,3.5724694587701356,0,0
36,0,4.815622570826661,0,0
20,0,3.8219280948873626,0,0
44,2,5.033184175406309,0,0
35,6,4.2430101595548555,0,0
9,1,3.1699250014423126,0,0
20,0,3.8219280948873626,0,0
10,0,2.9219280948873623,0,0
27,1,4.532665279941246,0,0
16,0,3.577819531114783,0,0
45,4,4.324534762707879,0,0
48,3,4.881328385912462,0,0
35,3,4.536286231168867,0,0
20,2,3.684183719779189,0,0
47,0,4.815123160142245,0,0
29,1,4.444187891679296,0,0
27,1,4.532665279941246,0,0
20,0,3.7464393446710154,0,0
31,1,4.760647923290101,0,0
13,1,3.7004397181410926,0,0
48,1,4.928508854797679,0,0
36,0,4.627986806877676,0,0
6,0,2.584962500721156,0,0
26,0,4.469670487371862,0,0
14,1,3.807354922057604,0,0
42,1,4.963745994207332,0,0
17,0,3.5724694587701356,0,0
11,0,3.0957952550009344,0,0
17,0,3.5724694587701356,0,0
15,0,3.773557262275186,0,0
34,1,4.373796296941799,0,0
37,0,4.75661856827318,0,0
19,0,4.037401197654112,0,0
35,6,4.2430101595548555,0,0
16,1,3.875,0,0
26,0,4.286790198827113,0,0
20,2,3.684183719779189,0,0
15,0,3.640223928941852,0,0
45,4,4.324534762707879,0,0
28,0,3.624518654958899,0,0
19,0,3.4316235658474312,0,0
33,1,4.741363816328151,0,0
26,0,4.161978179679554,0,0
28,1,4.423251796980337,0,0
46,0,5.1158470103578075,0,0
42,2,4.802915339393916,0,0
19,0,3.4316235658474312,0,0
16,0,3.875,0,0
19,0,4.037401197654112,0,0
28,0,4.593069207771889,0,0
15,0,3.640223928941852,0,0
35,6,4.2430101595548555,0,0
45,0,5.075077818503821,0,0
6,0,2.584962500721156,0,0
36,0,4.648955904159994,0,0
44,0,4.896820539042673,0,0
8,0,2.75,0,0
20,2,3.684183719779189,0,0
35,1,4.536286231168867,0,0
22,0,4.186704345910025,0,0
26,1,4.392747410448785,0,0
29,0,4.159199529386524,0,0
20,0,3.8219280948873626,0,0
31,0,4.324848729602135,0,0
38,1,4.5895183026895365,0,0
45,4,4.324534762707879,0,0
47,1,5.043950553805297,0,0
20,0,3.8219280948873626,0,0
42,0,4.796613851144144,0,0
19,0,3.4316235658474312,0,0
11,0,3.277613436819116,0,0
14,0,3.4677201004744993,0,0
27,0,4.384517131793098,0,0
23,0,4.1757358691004915,0,0
35,6,4.2430101595548555,0,0
36,1,4.558813890331201,0,0
45,0,4.846974207248478,0,0
35,6,4.2430101595548555,0,0
33,1,4.597276316262591,0,0
43,0,5.007660103539307,0,0
28,0,4.521640636343318,0,0
36,0,4.704511459715549,0,0
19,0,3.8268748818646383,0,0
16,1,3.875,0,0
17,0,3.5724694587701356,0,0
37,0,4.533249311341008,0,0
6,0,2.584962500721156,0,0
17,0,3.5724694587701356,0,0
45,4,4.324534762707879,0,0
21,0,4.297079327540665,0,0
47,2,4.926721298394086,0,0
20,2,3.684183719779189,0,0
10,0,3.1219280948873624,0,0
20,2,3.684183719779189,0,0
9,0,2.9477027792200903,0,0
47,1,4.94278273461033,0,0
12,0,3.2516291673878226,0,0
6,0,2.2516291673878226,0,0
42,0,4.945772482251059,0,0
42,0,4.993391529870107,0,0
17,0,3.9698157824268105,0,0
14,0,3.521640636343318,0,0
14,0,3.6644977792004614,0,0
16,1,3.875,0,0
10,0,3.3219280948873626,0,0
16,1,3.875,0,0
60,4,4.818820387022781,0,0
15,0,3.773557262275186,0,0
26,2,4.392747410448785,0,0
48,0,5.011842188131012,0,0
60,4,4.818820387022781,0,0
28,0,3.624518654958899,0,0
45,0,4.808411151837153,0,0
28,0,3.624518654958899,0,0
20,0,3.8219280948873626,0,0
35,6,4.2430101595548555,0,0
11,0,3.0957952550009344,0,0
28,0,3.624518654958899,0,0
24,1,4.136842188131012,0,0
19,0,3.4316235658474312,0,0
44,1,4.896820539042673,0,0
28,0,3.624518654958899,0,0
41,0,4.802554748467755,0,0
32,3,4.265319531114783,0,0
44,1,5.095795255000934,0,0
17,0,3.5724694587701356,0,0
45,0,4.819305040629888,0,0
24,0,4.16829583405449,0,0
21,0,3.916126946588284,0,0
20,2,3.684183719779189,0,0
45,4,4.324534762707879,0,0
43,0,4.768947021993019,0,0
16,1,3.875,0,0
35,2,4.536286231168867,0,0
37,1,4.614858771034355,0,0
41,1,4.948896211882389,0,0
47,1,4.825553479199118,0,0
35,6,4.2430101595548555,0,0
22,1,4.004886164091843,0,0
16,0,3.577819531114783,0,0
25,0,4.483856189774724,0,0
16,1,3.875,0,0
15,0,3.906890595608519,0,0
39,0,4.926427859887889,0,0
30,0,4.640223928941852,0,0
19,2,2.820589856666546,0,0
34,1,4.793345194191517,0,0
19,0,3.4316235658474312,0,0
25,2,4.243856189774725,0,0
22,0,3.970573095811685,0,0
19,2,2.820589856666546,0,0
14,0,3.6644977792004614,0,0
48,0,4.954448698502606,0,0
9,0,3.1699250014423126,0,0
16,1,3.875,0,0
12,0,3.4182958340544896,0,0
17,0,3.9698157824268105,0,0
29,1,4.159199529386524,0,0
20,2,3.684183719779189,0,0
45,4,4.324534762707879,0,0
43,2,4.768947021993019,0,0
17,0,3.5724694587701356,0,0
11,0,3.459431618637298,0,0
45,4,4.324534762707879,0,0
6,0,2.2516291673878226,0,0
27,1,4.458591205867172,0,0
19,2,2.820589856666546,0,0
16,0,3.577819531114783,0,0
31,0,4.760647923290101,0,0
17,0,3.9698157824268105,0,0
28,0,3.624518654958899,0,0
16,0,3.577819531114783,0,0
20,2,3.684183719779189,0,0
20,0,3.8219280948873626,0,0
17,0,3.852168723603281,0,0
28,0,3.624518654958899,0,0
16,1,3.875,0,0
17,0,3.5724694587701356,0,0
11,0,3.277613436819116,0,0
16,1,3.875,0,0
37,2,4.6281080952417355,0,0
19,2,2.820589856666546,0,0
47,0,4.799061723926001,0,0
20,0,4.021928094887363,0,0
35,6,4.2430101595548555,0,0
18,0,3.836591668108979,0,0
20,0,3.8219280948873626,0,0
48,0,5.178508854797679,0,0
9,0,2.9477027792200903,0,0
15,0,3.906890595608519,0,0
45,1,4.958519762996342,0,0
23,1,4.436605434317882,0,0
28,0,3.624518654958899,0,0
7,0,2.8073549220576037,0,0
32,0,4.601409765557392,0,0
17,0,3.9698157824268105,0,0
21,1,4.20184123230257,0,0
47,0,5.070442309078415,0,0
20,0,3.8219280948873626,0,0
60,4,4.818820387022781,0,0
19,2,2.820589856666546,0,0
15,0,3.773557262275186,0,0
45,4,4.324534762707879,0,0
45,4,4.324534762707879,0,0
38,0,4.859641000228757,0,0
30,0,4.256564762130954,0,0
20,0,3.8219280948873626,0,0
36,0,4.593400348604439,0,0
15,0,3.589898095464288,0,0
7,0,2.8073549220576037,0,0
36,1,4.947702779220091,0,0
5,0,2.3219280948873626,0,0
20,0,3.8219280948873626,0,0
17,0,3.5724694587701356,0,0
25,1,4.323856189774724,0,0
